pair,side,entry_time_et,exit_time_et,hold_min,entry_z,exit_z,beta,qty_a,qty_b,entry_a,entry_b,exit_a,exit_b,pnl,exit_reason
XLK-QQQ,SHORT_SPREAD,2025-12-11 11:44:00-05:00,2025-12-11 11:54:00-05:00,10.0,2.3062629026715267,0.5529844903398214,0.22158022241673822,-11,11,146.60000610351562,621.9199829101562,146.1300048828125,620.1799926757812,-13.969879150390625,TP
XLK-QQQ,SHORT_SPREAD,2025-12-11 12:17:00-05:00,2025-12-11 12:26:00-05:00,9.0,2.3031607598614188,0.4868106600127556,0.298351683966085,-14,11,146.75,622.2100219726562,147.0800018310547,623.3400268554688,7.810028076171875,TP
XLK-QQQ,SHORT_SPREAD,2025-12-11 13:23:00-05:00,2025-12-11 13:25:00-05:00,2.0,2.513182662702094,4.231777351969529,0.31591076861379425,-14,10,147.27999877929688,623.3800048828125,147.4600067138672,623.4500122070312,-1.820037841796875,STOP
XLK-QQQ,SHORT_SPREAD,2025-12-11 13:26:00-05:00,2025-12-11 13:27:00-05:00,1.0,5.277911120106594,4.919819693840652,0.3211072339670388,-14,10,147.35499572753906,623.0341186523438,147.4600067138672,623.47998046875,2.98846435546875,STOP
XLK-QQQ,SHORT_SPREAD,2025-12-11 13:28:00-05:00,2025-12-11 13:44:00-05:00,16.0,3.8804446223132096,0.4241426119600836,0.32903675984381986,-15,10,147.32000732421875,623.1500244140625,147.67999267578125,624.6975708007812,10.07568359375,TP
XLK-QQQ,LONG_SPREAD,2025-12-11 15:33:00-05:00,2025-12-11 15:36:00-05:00,3.0,-2.398852504518591,0.04047639519181556,0.3177043000948051,14,-10,147.77999877929688,624.6599731445312,147.7100067138672,624.3599853515625,2.019989013671875,TP
XLK-QQQ,LONG_SPREAD,2025-12-11 15:51:00-05:00,2025-12-11 15:52:00-05:00,1.0,-4.249319030195279,-4.724299192189121,0.32878935499322454,15,-10,147.99000549316406,625.5599975585938,147.9499969482422,625.530029296875,-0.300445556640625,STOP
XLK-QQQ,LONG_SPREAD,2025-12-11 15:53:00-05:00,2025-12-11 15:56:00-05:00,3.0,-5.058922611935467,-3.9401210217728124,0.3178722320551685,14,-10,147.89500427246094,625.25,147.77000427246094,624.8800048828125,1.949951171875,STOP
XLK-QQQ,LONG_SPREAD,2025-12-11 15:57:00-05:00,2025-12-12 09:30:00-05:00,4.0,-2.9138950822038154,,0.3197216569164306,14,-10,147.84500122070312,625.1400146484375,146.72500610351562,621.8400268554688,17.3199462890625,OVERNIGHT_FLAT
XLK-QQQ,LONG_SPREAD,2025-12-12 09:31:00-05:00,2025-12-12 09:44:00-05:00,13.0,-2.5384969833538205,-0.41509139509443155,0.3369885243084032,15,-10,146.80999755859375,622.3101196289062,146.6300048828125,621.9199829101562,1.20147705078125,TP
XLK-QQQ,SHORT_SPREAD,2025-12-12 10:14:00-05:00,2025-12-12 10:38:00-05:00,24.0,2.580700500959872,0.5117816187752051,0.3985486877965718,-17,10,145.77000427246094,619.1400146484375,145.1699981689453,617.2310791015625,-8.889251708984375,TP
XLK-QQQ,LONG_SPREAD,2025-12-12 13:29:00-05:00,2025-12-12 14:04:00-05:00,35.0,-2.3337998115665175,,0.30332653702962353,14,-11,144.91000366210938,616.739990234375,144.31500244140625,615.239990234375,8.16998291015625,TIME
XLK-QQQ,LONG_SPREAD,2025-12-12 14:05:00-05:00,2025-12-12 14:26:00-05:00,21.0,-2.507566519347633,-0.4292974745450156,0.30502750900267195,14,-11,144.32000732421875,615.219970703125,143.77999877929688,613.8251953125,7.78240966796875,TP
XLK-QQQ,LONG_SPREAD,2025-12-12 14:55:00-05:00,2025-12-12 14:57:00-05:00,2.0,-2.7447395625170365,0.362617379959451,0.3994405042078882,17,-10,143.94000244140625,614.5,143.89999389648438,613.989990234375,4.419952392578125,TP
XLK-QQQ,SHORT_SPREAD,2025-12-12 15:02:00-05:00,2025-12-12 15:10:00-05:00,8.0,3.3192670911957207,0.5327500955739147,0.3922745028236813,-17,10,143.97999572753906,614.0700073242188,144.05999755859375,614.5999755859375,3.9396514892578125,TP
XLK-QQQ,SHORT_SPREAD,2025-12-12 15:32:00-05:00,2025-12-12 15:41:00-05:00,9.0,2.362213456521469,0.057743988842096645,0.36241690479924565,-16,10,143.5399932861328,612.8300170898438,143.5,612.8200073242188,0.539794921875,TP
XLK-QQQ,LONG_SPREAD,2025-12-15 09:31:00-05:00,2025-12-15 09:40:00-05:00,9.0,-5.640571029002386,-4.107947690067358,0.2586352794222632,12,-11,144.5,617.7301025390625,143.81500244140625,616.1300048828125,9.381103515625,STOP
XLK-QQQ,LONG_SPREAD,2025-12-15 09:41:00-05:00,2025-12-15 09:42:00-05:00,1.0,-4.117275656722876,-3.7061103062065355,0.19303447568742257,10,-12,143.8300018310547,616.260009765625,143.6999969482422,615.7849731445312,4.400390625,STOP
XLK-QQQ,SHORT_SPREAD,2025-12-15 11:35:00-05:00,2025-12-15 12:10:00-05:00,35.0,2.8841180244879276,,0.29863235605645516,-14,11,143.13499450683594,612.8599853515625,143.1199951171875,612.4600219726562,-4.189605712890625,TIME
XLK-QQQ,LONG_SPREAD,2025-12-15 14:18:00-05:00,2025-12-15 14:53:00-05:00,35.0,-2.3179002480740545,,0.20607733589856048,10,-12,142.7449951171875,611.760009765625,142.5449981689453,611.4299926757812,1.960235595703125,TIME
XLK-QQQ,SHORT_SPREAD,2025-12-16 09:31:00-05:00,2025-12-16 09:32:00-05:00,1.0,4.881422585522515,4.52732145271789,0.27990306968772305,-13,11,142.4199981689453,610.1799926757812,142.18260192871094,609.3200073242188,-6.373687744140625,STOP
XLK-QQQ,SHORT_SPREAD,2025-12-16 09:33:00-05:00,2025-12-16 09:41:00-05:00,8.0,3.313347646824062,0.23234243337177837,0.2503121423552623,-12,11,142.27000427246094,609.780029296875,141.9499969482422,608.7449951171875,-7.5452880859375,TP
XLK-QQQ,SHORT_SPREAD,2025-12-16 09:51:00-05:00,2025-12-16 09:55:00-05:00,4.0,2.4820891010663635,0.4825857975619496,0.22505977609664732,-11,12,142.69000244140625,611.4287109375,142.6300048828125,611.47998046875,1.27520751953125,TP
XLK-QQQ,LONG_SPREAD,2025-12-16 10:42:00-05:00,2025-12-16 11:16:00-05:00,34.0,-2.437741976382073,-0.32613595159963604,0.28429585955244485,14,-11,141.4499969482422,607.9099731445312,141.66000366210938,608.3800048828125,-2.230255126953125,TP
XLK-QQQ,SHORT_SPREAD,2025-12-16 12:48:00-05:00,2025-12-16 13:09:00-05:00,21.0,2.4739750216284477,-0.17542025960957605,0.2624578221737795,-13,11,141.8350067138672,608.6900024414062,141.6298065185547,607.8400268554688,-6.68212890625,TP
XLK-QQQ,SHORT_SPREAD,2025-12-16 13:34:00-05:00,2025-12-16 13:36:00-05:00,2.0,2.3352278381909906,4.039645663936511,0.22765833001950056,-11,12,141.94000244140625,608.8200073242188,142.10000610351562,609.3759765625,4.911590576171875,STOP
XLK-QQQ,SHORT_SPREAD,2025-12-16 13:37:00-05:00,2025-12-16 13:57:00-05:00,20.0,3.5427777215341107,0.15272471921550076,0.2261113594335869,-11,12,142.10000610351562,609.3699951171875,142.30999755859375,610.3300170898438,9.210357666015625,TP
XLK-QQQ,LONG_SPREAD,2025-12-16 14:35:00-05:00,2025-12-16 14:44:00-05:00,9.0,-2.5346263982700696,-3.6815813759714233,0.2763657809848769,13,-11,142.30499267578125,610.4199829101562,142.22999572753906,610.4099731445312,-0.8648529052734375,STOP
XLK-QQQ,LONG_SPREAD,2025-12-16 14:45:00-05:00,2025-12-16 15:03:00-05:00,18.0,-3.7221099891575715,-0.5077160970427781,0.2658983577433915,13,-11,142.25999450683594,610.52001953125,142.41000366210938,610.97412109375,-3.0449981689453125,TP
SMH-SOXX,SHORT_SPREAD,2025-12-10 11:14:00-05:00,2025-12-10 11:35:00-05:00,21.0,2.3684384212710388,0.4761138887963783,1.2855474752394167,-13,12,368.2749938964844,311.67999267578125,368.7300109863281,312.0199890136719,-1.83526611328125,TP
SMH-SOXX,SHORT_SPREAD,2025-12-10 12:21:00-05:00,2025-12-10 12:56:00-05:00,35.0,2.492880862628437,,1.4519992236695944,-14,11,368.760009765625,311.8599853515625,369.7099914550781,312.3399963378906,-8.019622802734375,TIME
SMH-SOXX,SHORT_SPREAD,2025-12-10 13:49:00-05:00,2025-12-10 13:50:00-05:00,1.0,2.5721756421229527,-0.3526827011402746,1.5111310167350187,-14,11,370.3999938964844,312.8900146484375,370.2900085449219,312.8299865722656,0.879486083984375,TP
SMH-SOXX,SHORT_SPREAD,2025-12-10 13:53:00-05:00,2025-12-10 13:56:00-05:00,3.0,2.4364078170425194,3.450777796235642,1.4819990560687442,-14,11,369.9750061035156,312.4800109863281,369.92498779296875,312.37249755859375,-0.482391357421875,STOP
SMH-SOXX,SHORT_SPREAD,2025-12-10 13:57:00-05:00,2025-12-10 13:58:00-05:00,1.0,3.175289864202874,4.6750452104639715,1.45283824738406,-14,11,369.9949951171875,312.29998779296875,370.239990234375,312.6000061035156,-0.129730224609375,STOP
SMH-SOXX,SHORT_SPREAD,2025-12-10 13:59:00-05:00,2025-12-10 14:04:00-05:00,5.0,2.4686089656304713,-0.09517440096855322,1.4423350650055549,-14,11,370.1000061035156,312.5400085449219,370.625,313.0350036621094,-1.90496826171875,TP
SMH-SOXX,SHORT_SPREAD,2025-12-10 14:23:00-05:00,2025-12-10 14:34:00-05:00,11.0,2.729993732319224,0.3916532894829129,1.1435021644022034,-12,13,371.4100036621094,313.6600036621094,372.81988525390625,314.92498779296875,-0.473785400390625,TP
SMH-SOXX,SHORT_SPREAD,2025-12-10 14:39:00-05:00,2025-12-10 14:40:00-05:00,1.0,2.2772209971919906,0.3427165453228423,1.1715453541274556,-13,13,372.1700134277344,314.3800048828125,371.0400085449219,313.2149963378906,-0.455047607421875,TP
SMH-SOXX,SHORT_SPREAD,2025-12-10 14:42:00-05:00,2025-12-10 14:52:00-05:00,10.0,2.2537961476483095,0.1017582155879886,1.1711003172703154,-13,13,370.8500061035156,313.0,373.2799987792969,315.19000244140625,-3.119873046875,TP
SMH-SOXX,LONG_SPREAD,2025-12-11 09:31:00-05:00,2025-12-11 09:32:00-05:00,1.0,-5.521504116987542,-3.47172847927858,1.098064324241487,12,-13,368.07000732421875,311.2732849121094,367.6900939941406,311.0,-1.006256103515625,STOP
SMH-SOXX,LONG_SPREAD,2025-12-11 09:33:00-05:00,2025-12-11 09:34:00-05:00,1.0,-3.129524768961604,-3.5204694272370984,1.1377980393839595,13,-13,366.95941162109375,310.6000061035156,366.42999267578125,310.25,-2.332366943359375,STOP
SMH-SOXX,LONG_SPREAD,2025-12-11 09:35:00-05:00,2025-12-11 09:36:00-05:00,1.0,-3.2698532646783836,-3.3084699812829372,1.1796973841384564,13,-13,367.3699951171875,311.17999267578125,367.0199890136719,310.8599853515625,-0.389984130859375,STOP
SMH-SOXX,LONG_SPREAD,2025-12-11 09:37:00-05:00,2025-12-11 09:49:00-05:00,12.0,-2.728197304524728,0.24027378744095854,1.2114148543253904,13,-13,366.92010498046875,310.8999938964844,364.6199951171875,308.82501220703125,-2.926666259765625,TP
SMH-SOXX,SHORT_SPREAD,2025-12-11 09:54:00-05:00,2025-12-11 10:10:00-05:00,16.0,2.305926332175911,0.17186028196027434,1.3054540614024186,-14,12,363.3699951171875,307.489990234375,365.1700134277344,309.0050048828125,-7.02008056640625,TP
SMH-SOXX,LONG_SPREAD,2025-12-11 11:40:00-05:00,2025-12-11 12:12:00-05:00,32.0,-2.222140737671357,-0.4473995642476217,1.2206254891489126,13,-13,365.4075927734375,309.4800109863281,365.32000732421875,309.510009765625,-1.528594970703125,TP
SMH-SOXX,SHORT_SPREAD,2025-12-11 13:37:00-05:00,2025-12-11 13:41:00-05:00,4.0,2.2168679984184303,0.3004281568748103,1.2505234064623143,-13,12,368.5350036621094,311.8399963378906,368.739990234375,312.1000061035156,0.455291748046875,TP
SMH-SOXX,LONG_SPREAD,2025-12-11 14:11:00-05:00,2025-12-11 14:12:00-05:00,1.0,-2.222504948331508,-0.2762747960490914,1.1778873202384477,13,-13,368.3949890136719,311.8800048828125,368.4700012207031,311.8699951171875,1.10528564453125,TP
SMH-SOXX,LONG_SPREAD,2025-12-11 15:09:00-05:00,2025-12-11 15:42:00-05:00,33.0,-2.4902541737870796,-0.30526976717769844,1.0809990802229965,12,-13,369.94000244140625,313.42498779296875,370.1199951171875,313.6600036621094,-0.895294189453125,TP
SMH-SOXX,LONG_SPREAD,2025-12-12 09:31:00-05:00,2025-12-12 09:32:00-05:00,1.0,-4.863960599397282,-3.303688625780142,0.9675708682108777,12,-14,365.5,309.6499938964844,365.1300048828125,309.42999267578125,-1.35992431640625,STOP
SMH-SOXX,LONG_SPREAD,2025-12-12 09:33:00-05:00,2025-12-12 09:36:00-05:00,3.0,-2.8098277860789267,-0.009758170457157432,1.0861653653093626,12,-13,365.69000244140625,309.9200134277344,366.7099914550781,310.8699951171875,-0.109893798828125,TP
SMH-SOXX,LONG_SPREAD,2025-12-12 09:38:00-05:00,2025-12-12 09:40:00-05:00,2.0,-2.34164901547226,-0.3812324561455273,1.1384908578842985,13,-13,367.010009765625,311.1499938964844,367.3399963378906,311.3949890136719,1.104888916015625,TP
SMH-SOXX,SHORT_SPREAD,2025-12-12 10:00:00-05:00,2025-12-12 10:06:00-05:00,6.0,2.2614892823801687,0.30026057071490175,1.1531865073320218,-13,13,364.5799865722656,308.760009765625,362.94500732421875,307.3299865722656,2.6644287109375,TP
SMH-SOXX,SHORT_SPREAD,2025-12-12 10:15:00-05:00,2025-12-12 10:50:00-05:00,35.0,2.424798878779455,,1.1230819939644983,-13,13,362.3800048828125,306.6304931640625,360.5,304.7099914550781,-0.526458740234375,TIME
SMH-SOXX,LONG_SPREAD,2025-12-12 10:59:00-05:00,2025-12-12 11:16:00-05:00,17.0,-2.2583201683389333,-0.41944025923982936,1.0279385853387777,12,-14,357.69000244140625,302.3299865722656,356.760009765625,301.489990234375,0.60003662109375,TP
SMH-SOXX,SHORT_SPREAD,2025-12-12 11:48:00-05:00,2025-12-12 11:57:00-05:00,9.0,2.5349365666002743,0.47090576927239786,1.118495936295604,-13,14,355.7395935058594,300.3399963378906,356.1600036621094,300.79998779296875,0.97454833984375,TP
SMH-SOXX,LONG_SPREAD,2025-12-12 12:18:00-05:00,2025-12-12 12:26:00-05:00,8.0,-2.3257792127181114,-0.3255846014612214,1.104108246034496,13,-14,358.6600036621094,303.3699951171875,357.1400146484375,301.8999938964844,0.820159912109375,TP
SMH-SOXX,LONG_SPREAD,2025-12-12 12:32:00-05:00,2025-12-12 12:41:00-05:00,9.0,-2.3811234037427687,-0.04687825596063477,1.0164985545460579,12,-14,356.9800109863281,301.91009521484375,357.5400085449219,302.2300109863281,2.24114990234375,TP
SMH-SOXX,SHORT_SPREAD,2025-12-12 14:18:00-05:00,2025-12-12 14:22:00-05:00,4.0,2.208382913201164,0.08898599161079064,1.0523785546387558,-12,14,355.29998779296875,300.0450134277344,355.0,299.9200134277344,1.849853515625,TP
SMH-SOXX,LONG_SPREAD,2025-12-12 15:02:00-05:00,2025-12-12 15:04:00-05:00,2.0,-3.6214232734674487,-3.323629577006568,1.0735036309737782,13,-14,355.8399963378906,300.9700012207031,355.95001220703125,301.0299987792969,0.590240478515625,STOP
SMH-SOXX,LONG_SPREAD,2025-12-12 15:05:00-05:00,2025-12-12 15:28:00-05:00,23.0,-2.2753939648108905,-0.41791715039083827,1.072778846565651,13,-14,355.9800109863281,301.0899963378906,354.25,299.2799987792969,2.849822998046875,TP
SMH-SOXX,LONG_SPREAD,2025-12-12 15:50:00-05:00,2025-12-12 15:52:00-05:00,2.0,-2.361369519588332,-3.519455872877741,1.0347054525858963,12,-14,353.8349914550781,299.1700134277344,353.68499755859375,299.1000061035156,-0.81982421875,STOP
SMH-SOXX,LONG_SPREAD,2025-12-12 15:53:00-05:00,2025-12-15 09:30:00-05:00,8.0,-3.4559876853265457,,1.0446584336705123,12,-14,353.7200012207031,299.0849914550781,357.92999267578125,302.45001220703125,3.40960693359375,OVERNIGHT_FLAT
SMH-SOXX,SHORT_SPREAD,2025-12-15 09:31:00-05:00,2025-12-15 09:39:00-05:00,8.0,2.664306428177365,3.5354611131228837,1.0761386342662371,-13,14,358.2850036621094,302.7650146484375,357.2900085449219,301.8599853515625,0.2645263671875,STOP
SMH-SOXX,SHORT_SPREAD,2025-12-15 09:47:00-05:00,2025-12-15 09:54:00-05:00,7.0,2.2586081549005623,3.441878803835281,1.1601201394195229,-13,13,357.375,301.8999938964844,356.8399963378906,300.864990234375,-6.5,STOP
SMH-SOXX,SHORT_SPREAD,2025-12-15 09:55:00-05:00,2025-12-15 10:30:00-05:00,35.0,3.1232384047193738,,1.1835620761811811,-13,13,356.42999267578125,300.67999267578125,353.5299987792969,298.2900085449219,6.630126953125,TIME
SMH-SOXX,SHORT_SPREAD,2025-12-15 11:53:00-05:00,2025-12-15 11:54:00-05:00,1.0,2.9404255113215965,0.3166556668901182,1.1113426014837802,-13,14,355.9599914550781,300.42999267578125,356.17999267578125,300.659912109375,0.358856201171875,TP
SMH-SOXX,SHORT_SPREAD,2025-12-15 11:56:00-05:00,2025-12-15 11:58:00-05:00,2.0,2.3586110818437453,0.3341547626757318,1.123160509983592,-13,14,355.5899963378906,300.05999755859375,355.7099914550781,300.239990234375,0.9599609375,TP
SMH-SOXX,SHORT_SPREAD,2025-12-15 12:10:00-05:00,2025-12-15 12:18:00-05:00,8.0,2.683564910255243,0.21060800793477477,1.1243827488061966,-13,14,355.8699951171875,300.1700134277344,355.6191101074219,300.0799865722656,2.001129150390625,TP
SMH-SOXX,LONG_SPREAD,2025-12-15 12:31:00-05:00,2025-12-15 12:33:00-05:00,2.0,-3.1088670245773744,-0.36289940595376874,1.0880882274798893,13,-14,355.69000244140625,300.32501220703125,355.4599914550781,300.1000061035156,0.159942626953125,TP
SMH-SOXX,LONG_SPREAD,2025-12-15 13:46:00-05:00,2025-12-15 13:51:00-05:00,5.0,-2.331521731708804,-3.3488471097456554,1.123371379795898,13,-14,355.04998779296875,299.8599853515625,355.0400085449219,299.95001220703125,-1.390106201171875,STOP
SMH-SOXX,LONG_SPREAD,2025-12-15 13:52:00-05:00,2025-12-15 14:01:00-05:00,9.0,-2.599292264481661,-0.422651443114674,1.101975810725628,13,-14,355.1000061035156,299.9800109863281,355.4700012207031,300.2799987792969,0.610107421875,TP
SMH-SOXX,LONG_SPREAD,2025-12-15 14:45:00-05:00,2025-12-15 14:59:00-05:00,14.0,-2.393035145894472,-0.016073469001897586,1.022932175663778,12,-14,354.0224914550781,299.05499267578125,354.6000061035156,299.5,0.7000732421875,TP
SMH-SOXX,SHORT_SPREAD,2025-12-15 15:38:00-05:00,2025-12-15 15:46:00-05:00,8.0,2.727323332745799,0.4673709821254535,1.1899385397077484,-13,13,353.55999755859375,298.5400085449219,353.239990234375,298.3100891113281,1.171142578125,TP
SMH-SOXX,SHORT_SPREAD,2025-12-15 15:51:00-05:00,2025-12-15 15:56:00-05:00,5.0,3.003985428741801,0.4613005447202423,1.148541543075627,-13,14,352.8999938964844,297.8500061035156,352.5799865722656,297.70001220703125,2.0601806640625,TP
SMH-SOXX,SHORT_SPREAD,2025-12-16 09:31:00-05:00,2025-12-16 09:32:00-05:00,1.0,2.522506010488637,6.300387046363795,1.0759017664773503,-13,14,352.8999938964844,297.3800048828125,352.1499938964844,296.95001220703125,3.7301025390625,STOP
SMH-SOXX,SHORT_SPREAD,2025-12-16 09:33:00-05:00,2025-12-16 09:36:00-05:00,3.0,2.550324149864766,0.4715354542312096,1.0319314938553092,-12,14,352.69000244140625,297.4949951171875,353.75,298.4800109863281,1.07025146484375,TP
SMH-SOXX,SHORT_SPREAD,2025-12-16 09:37:00-05:00,2025-12-16 09:41:00-05:00,4.0,2.5496014714562,0.46970272418125236,1.0087566897866196,-12,14,354.05999755859375,298.739990234375,352.2200012207031,297.1300048828125,-0.4598388671875,TP
SMH-SOXX,SHORT_SPREAD,2025-12-16 09:47:00-05:00,2025-12-16 09:48:00-05:00,1.0,2.43409857397021,3.576099400824632,0.9823780957317012,-12,15,352.8450012207031,297.3399963378906,353.0440979003906,297.68499755859375,2.785858154296875,STOP
SMH-SOXX,SHORT_SPREAD,2025-12-16 09:49:00-05:00,2025-12-16 09:51:00-05:00,2.0,2.31980953063598,4.3694291440875705,0.9720646530235387,-12,15,352.7749938964844,297.2699890136719,353.739990234375,298.3500061035156,4.62030029296875,STOP
SMH-SOXX,SHORT_SPREAD,2025-12-16 09:53:00-05:00,2025-12-16 10:10:00-05:00,17.0,3.633913841389635,0.07803005029554201,0.9573830802721678,-12,15,353.0400085449219,297.5199890136719,352.1449890136719,296.8500061035156,0.69049072265625,TP
SMH-SOXX,SHORT_SPREAD,2025-12-16 11:54:00-05:00,2025-12-16 12:08:00-05:00,14.0,2.226817091998671,0.43801354116663405,1.1132017060861725,-13,14,351.04998779296875,295.3599853515625,351.82000732421875,295.989990234375,-1.190185546875,TP
SMH-SOXX,SHORT_SPREAD,2025-12-16 12:15:00-05:00,2025-12-16 12:36:00-05:00,21.0,2.230882497353399,0.3896292115349798,1.1963521720295023,-13,13,351.8500061035156,295.9800109863281,351.2200012207031,295.3900146484375,0.520111083984375,TP
SMH-SOXX,SHORT_SPREAD,2025-12-16 12:39:00-05:00,2025-12-16 12:46:00-05:00,7.0,2.290962510315,0.44377497845747826,1.243696337153658,-14,13,350.7200012207031,294.8699951171875,350.5,294.80999755859375,2.300048828125,TP
SMH-SOXX,SHORT_SPREAD,2025-12-16 13:54:00-05:00,2025-12-16 14:11:00-05:00,17.0,2.2147557607637505,-0.23353758001121594,1.2098330573654015,-14,13,351.2200012207031,295.1400146484375,349.9949951171875,294.260009765625,5.71002197265625,TP
SMH-SOXX,LONG_SPREAD,2025-12-16 15:46:00-05:00,2025-12-16 15:48:00-05:00,2.0,-2.6062885828350373,-3.684199712113477,1.1997208524010095,13,-13,352.5799865722656,296.55999755859375,352.39691162109375,296.4200134277344,-0.5601806640625,STOP
SMH-SOXX,LONG_SPREAD,2025-12-16 15:49:00-05:00,2025-12-16 15:57:00-05:00,8.0,-2.6654945530871696,-0.4252688948181501,1.1841167511434008,13,-13,352.42999267578125,296.4800109863281,352.423095703125,296.4200134277344,0.6903076171875,TP
NVDA-AMD,SHORT_SPREAD,2025-12-10 15:00:00-05:00,2025-12-10 15:09:00-05:00,9.0,3.620046517243771,0.32044033238632186,0.4346321749052734,-14,28,184.20050048828125,221.75999450683594,184.1999969482422,222.30999755859375,15.407135009765625,TP
NVDA-AMD,SHORT_SPREAD,2025-12-11 10:03:00-05:00,2025-12-11 10:09:00-05:00,6.0,2.8573983953339392,0.4259588616661919,0.650998616522468,-19,25,177.63999938964844,211.6199951171875,177.9409942626953,212.75,22.531219482421875,TP
NVDA-AMD,LONG_SPREAD,2025-12-11 11:44:00-05:00,2025-12-11 11:52:00-05:00,8.0,-2.825586190045439,-0.6191279508549578,0.5575649791544944,18,-26,177.61000061035156,215.02000427246094,177.86000061035156,214.8957061767578,7.73175048828125,TP
NVDA-AMD,LONG_SPREAD,2025-12-11 13:29:00-05:00,2025-12-11 13:36:00-05:00,7.0,-2.664074324564916,0.023703681545481792,0.550726838155383,17,-26,179.30499267578125,217.42999267578125,179.76820373535156,218.1750030517578,-11.495681762695312,TP
NVDA-AMD,LONG_SPREAD,2025-12-11 14:03:00-05:00,2025-12-11 14:16:00-05:00,13.0,-2.6998557209062097,-0.6462902302721316,0.44060850002956925,15,-28,179.86000061035156,219.4429931640625,180.2949981689453,220.17999267578125,-14.11102294921875,TP
NVDA-AMD,SHORT_SPREAD,2025-12-11 14:23:00-05:00,2025-12-11 14:40:00-05:00,17.0,3.0492289864198634,0.2822987198132099,0.38943669396843855,-13,29,180.78500366210938,220.18499755859375,180.85009765625,220.6750030517578,13.363937377929688,TP
NVDA-AMD,LONG_SPREAD,2025-12-11 15:15:00-05:00,2025-12-11 15:22:00-05:00,7.0,-2.9151310418528467,-0.21647615434675538,0.46037453893248786,15,-27,180.0800018310547,220.55250549316406,180.66000366210938,220.4564971923828,11.292251586914062,TP
NVDA-AMD,LONG_SPREAD,2025-12-12 10:59:00-05:00,2025-12-12 11:24:00-05:00,25.0,-3.136826375137775,,0.37868273818022236,13,-30,177.2449951171875,212.67999267578125,176.2899932861328,210.67990112304688,47.58772277832031,TIME
NVDA-AMD,LONG_SPREAD,2025-12-12 12:08:00-05:00,2025-12-12 12:33:00-05:00,25.0,-2.7576249279762735,,0.813436910239071,22,-23,176.8300018310547,212.30999755859375,176.60000610351562,212.24000549316406,-3.4500885009765625,TIME
NVDA-AMD,LONG_SPREAD,2025-12-12 13:02:00-05:00,2025-12-12 13:07:00-05:00,5.0,-3.1046119739082045,-0.4986847378802878,0.4031354921872308,14,-30,176.77499389648438,213.22000122070312,177.22500610351562,213.6300048828125,-5.99993896484375,TP
NVDA-AMD,LONG_SPREAD,2025-12-12 14:43:00-05:00,2025-12-12 15:08:00-05:00,25.0,-2.6847150113801277,,0.41691617949086657,15,-29,176.35879516601562,212.0500030517578,176.610107421875,212.1790008544922,0.02874755859375,TIME
NVDA-AMD,LONG_SPREAD,2025-12-12 15:49:00-05:00,2025-12-15 09:30:00-05:00,12.0,-3.3137273894867745,,0.4569932602024918,16,-29,175.0749969482422,210.4600067138672,177.14999389648438,212.3699951171875,-22.189712524414062,OVERNIGHT_FLAT
NVDA-AMD,LONG_SPREAD,2025-12-15 09:41:00-05:00,2025-12-15 09:44:00-05:00,3.0,-3.2029813460480443,-0.20563621250553374,0.6591847815989108,20,-25,176.11300659179688,213.3300018310547,176.98500061035156,213.3300018310547,17.43988037109375,TP
NVDA-AMD,SHORT_SPREAD,2025-12-15 10:07:00-05:00,2025-12-15 10:30:00-05:00,23.0,2.8831744906676446,0.11512616452413485,0.6322710768318466,-19,25,178.10499572753906,212.99000549316406,175.860107421875,209.9199981689453,-34.09730529785156,TP
NVDA-AMD,SHORT_SPREAD,2025-12-15 11:35:00-05:00,2025-12-15 12:00:00-05:00,25.0,2.8001688723841274,,0.6803825885983742,-20,25,177.75,211.17999267578125,177.8800048828125,211.8000030517578,12.900161743164062,TIME
NVDA-AMD,LONG_SPREAD,2025-12-15 13:49:00-05:00,2025-12-15 14:14:00-05:00,25.0,-2.8063197227281513,,0.4083039876030131,14,-30,176.73500061035156,211.17999267578125,177.16000366210938,211.02999877929688,10.449859619140625,TIME
NVDA-AMD,SHORT_SPREAD,2025-12-15 15:38:00-05:00,2025-12-15 15:46:00-05:00,8.0,2.730211966493304,0.5093951088841027,0.27121677505617175,-10,34,176.52999877929688,207.3000030517578,176.2100067138672,207.00140380859375,-6.95245361328125,TP
NVDA-AMD,LONG_SPREAD,2025-12-16 13:23:00-05:00,2025-12-16 13:38:00-05:00,15.0,-2.723326643114852,-0.25905357909448545,0.542432488921301,17,-28,176.38999938964844,207.5050048828125,177.0373992919922,208.41180419921875,-14.38458251953125,TP
NVDA-AMD,LONG_SPREAD,2025-12-16 14:11:00-05:00,2025-12-16 14:29:00-05:00,18.0,-2.6469710964440485,-0.5220911669556229,0.6027647754469126,19,-27,176.3699951171875,207.89999389648438,176.74000549316406,207.964599609375,5.2858428955078125,TP
NVDA-AMD,SHORT_SPREAD,2025-12-16 15:57:00-05:00,2025-12-16 16:00:00-05:00,3.0,2.676833415974186,0.5304247973951978,0.6596555118934274,-20,25,178.05999755859375,209.5,177.50999450683594,209.0399932861328,-0.5001068115234375,TP
XLE-VDE,LONG_SPREAD,2025-12-10 11:30:00-05:00,2025-12-10 11:35:00-05:00,5.0,-2.424560225505632,-0.19426389079033884,0.330080232358964,48,-52,45.86000061035156,129.4199981689453,45.90549850463867,129.5,-1.9761962890625,TP
